time,open,high,low,close,EQ,BUY Strong,BUY Medium,BUY Weak,EMA 200
1764169200,25167.5,25375.5,25134.75,25317,24867.25,0,0,0,25112.769909780698
1764183600,25316.5,25360.25,25293.5,25314.5,24867.25,0,0,0,25114.777174359995
1764198000,25316.75,25339.5,25303.25,25316,24867.25,0,0,0,25116.77939153054
1764212400,25317,25337,25298.75,25302.5,24867.25,0,0,0,25118.627357783967
1764226800,25304,25328.75,25292.75,25317.25,24867.25,0,0,0,25120.603702482633
1764241200,25317.5,25325.25,25287,25296.25,24867.25,0,0,0,25122.351426836038
1764255600,25296.25,25307.75,25285.75,25299.75,24867.25,0,0,0,25124.116586768017
1764284400,25303.5,25366,25303,25345,24867.25,0,0,0,25126.314431675797
1764327600,25363.25,25421.5,25329.5,25370,24867.25,0,0,0,25128.739163698923
1764342000,25370,25500.25,25348.5,25484.75,24867.25,0,0,0,25132.281560080028
1764543600,25484,25542.25,25265.75,25282.75,24867.25,0,0,0,25133.77875848719
1764558000,25282,25284.75,25193.5,25268.5,24867.25,0,0,0,25135.11926835299
1764572400,25268,25343,25237.75,25312.75,24867.25,0,0,0,25136.88673831963
1764586800,25313.25,25379.75,25209,25360.5,24867.25,0,0,0,25139.11174589854
1764601200,25364.25,25495.75,25266.25,25486.25,24867.25,0,0,0,25142.565857879647
1764615600,25486.75,25488.25,25356.75,25400.25,24867.25,0,0,0,25145.129879194275
1764630000,25422.75,25445.75,25378.75,25424.5,24867.25,0,0,0,25147.909681391346
1764644400,25423.75,25426.75,25334.5,25369.25,24867.25,0,0,0,25150.112072621283
1764658800,25369.5,25499.75,25324,25489.75,24867.25,0,0,0,25153.491554485747
1764673200,25489.25,25613,25457.75,25597.25,24867.25,0,0,0,25157.907061406288
1764687600,25597.25,25670,25413.75,25577,24867.25,0,0,0,25162.07714039727
1764702000,25577.5,25646.75,25563.5,25606.75,24867.25,0,0,0,25166.501745965455
1764716400,25613.5,25674,25575.25,25654.75,24867.25,0,0,0,25171.359937547888
1764730800,25654.75,25678.5,25637.75,25657.5,24867.25,0,0,0,25176.19715209965
1764745200,25657.5,25676.75,25605.5,25624,24867.25,0,0,0,25180.65290183
1764759600,25624.75,25678.25,25420.75,25495.25,24867.25,0,0,0,25183.783221214773
1764774000,25500,25654.25,25488.75,25629.25,24867.25,0,0,0,25188.21572647632
1764788400,25628.75,25685.75,25625.75,25645.75,24867.25,0,0,0,25192.768306312377
1764802800,25649.75,25666,25618.75,25648.5,24867.25,0,0,0,25197.302950030662
1764817200,25649.25,25663.75,25614,25654.75,24867.25,0,0,0,25201.854661970654
1764831600,25655,25693.5,25602.75,25644.75,24867.25,0,0,0,25206.261580757015
1764846000,25644,25732.5,25540,25554.5,24867.25,0,0,0,25209.726639654953
1764860400,25555.25,25654.25,25505.25,25604.25,24867.25,0,0,0,25213.652245230525
1764874800,25603.75,25638,25487,25632.25,24867.25,0,0,0,25217.817397019277
1764889200,25631,25713.25,25608.5,25689,24867.25,0,0,0,25222.505781128537
1764903600,25689,25731,25683.25,25712.5,24867.25,0,0,0,25227.381345495418
1764918000,25712.5,25755.5,25705,25716.5,24867.25,0,0,0,25232.248197779045
1764932400,25716.25,25803.25,25579,25791,24867.25,0,0,0,25237.80791720413
1764946800,25791,25867.75,25651,25727,24867.25,0,0,0,25242.675500117522
1764961200,25727.25,25743.75,25677.75,25735,24867.25,0,0,0,25247.574251360133
1765148400,25748.5,25783.75,25700,25782.75,24867.25,0,0,0,25252.899383187396
1765162800,25782.25,25811.5,25777,25790,24867.25,0,0,0,25258.2436679318
1765177200,25789.75,25821,25762,25793.5,24867.25,0,0,0,25263.569601584222
1765191600,25793.5,25860.75,25722,25744.5,24867.25,0,0,0,25268.354978682888
1765206000,25744,25778.5,25563.75,25592.25,24867.25,0,0,0,25271.577814715893
1765220400,25592.5,25708.25,25567.25,25706.5,24867.25,0,0,0,25275.90539864907
1765234800,25713,25729.5,25675.25,25692.5,24867.25,0,0,0,25280.050618563007
1765249200,25691.75,25702,25646.75,25683.5,24867.25,0,0,0,25284.065040268848
1765263600,25683.25,25712.5,25601,25667.75,24867.25,0,0,0,25287.88280106219
1765278000,25668,25681.5,25560,25630.25,24867.25,0,0,0,25291.28943985759
1765292400,25630.75,25738.5,25615.25,25721.75,24885.875,0,0,0,25295.57262951075
1765306800,25722,25724.25,25674.75,25676.5,24885.875,0,0,0,25299.36295160517
1765321200,25681,25693.75,25640,25673.5,24885.875,0,0,0,25303.085708305614
1765335600,25673.5,25713.75,25663.25,25704,24885.875,0,0,0,25307.074905237896
1765350000,25703,25746.25,25615.75,25650.75,24885.875,0,0,0,25310.494557922095
1765364400,25650.5,25718,25567,25630.75,24885.875,0,0,0,25313.681179236304
1765378800,25630.75,25682,25528.25,25614,24885.875,0,0,0,25316.66942620908
1765393200,25616.75,25869.75,25579,25800.25,24885.875,0,0,0,25321.481173211974
1765407600,25777.75,25792.5,25523.25,25549.75,24885.875,0,0,0,25323.752504821805
1765422000,25548.75,25550.75,25382,25509.25,24885.875,0,0,0,25325.598251042484
1765436400,25509.25,25623.5,25474,25597.5,24885.875,0,0,0,25328.30374108186
1765450800,25597.5,25700.75,25400.5,25414.25,24885.875,0,0,0,25329.158927737764
1765465200,25414.5,25686.75,25390.25,25637.75,24885.875,0,0,0,25332.229485670723
1765479600,25637.5,25862.5,25635,25835,24885.875,0,0,0,25337.232177355592
1765494000,25719.5,25733.75,25641.25,25694.25,24885.875,0,0,0,25340.784593501307
1765508400,25694.25,25704.5,25653.5,25679.75,24885.875,0,0,0,25344.157383615722
1765522800,25679.25,25682.75,25562.25,25583.75,24885.875,0,0,0,25346.541389748898
1765537200,25584,25632.5,25501.5,25558,24885.875,0,0,0,25348.64545552254
1765551600,25558.5,25559.25,25117.75,25278.5,24885.875,0,0,0,25347.94749079097
1765566000,25279,25286,25145.5,25203,24886.875,0,0,0,25346.50522720101
1765753200,25214.5,25284,25131.25,25261.75,24886.875,0,0,0,25345.66189160697
1765767600,25261,25282.75,25233,25273,24886.875,0,0,0,25344.938887710385
1765782000,25273,25342.5,25230.25,25336,24886.875,0,0,0,25344.84994355406
1765796400,25336.75,25410,25213.75,25225.75,24886.875,0,0,0,25343.664869488846
1765810800,25225.75,25266.75,25034.5,25153,24886.875,0,0,0,25341.76770660836
1765825200,25152,25183.5,25077.5,25102.5,24886.875,0,0,0,25339.386933408277
1765839600,25356,25373.5,25112.5,25149.75,24886.875,0,0,0,25337.4999987475
1765854000,25149.75,25175.5,25103.25,25133,24886.875,0,0,0,25335.465172889315
1765868400,25133.25,25274.5,25073.75,25246,24886.875,0,0,0,25334.57497216405
1765882800,25246.25,25399,25203.25,25394.5,24886.875,0,0,0,25335.17124109774
1765897200,25394.25,25408.5,25170,25316.25,24886.875,0,0,0,25334.98297004204
1765911600,25315.75,25444,25224.75,25321.5,24886.875,0,0,0,25334.84881113615
1765926000,25333,25375,25265.25,25363.25,24886.875,0,0,0,25335.131410030317
1765940400,25362.75,25417,25291.5,25393.5,24886.875,0,0,0,25335.712192020066
1765954800,25394,25491.75,25381.5,25483,24886.875,0,0,0,25337.177742348224
1765969200,25482.5,25508,25245.25,25332.75,24886.875,0,0,0,25337.13368521043
1765983600,25332.5,25346.5,24932.5,24958.5,24886.875,0,0,0,25333.366185855102
1765998000,24958,24995.75,24887.75,24951.75,24886.875,0,0,0,25329.569009876446
1766012400,24980,25012,24901.25,24969,24886.875,0,0,0,25325.981258534393
1766026800,24969.25,24995,24902.5,24983,24886.875,0,0,0,25322.568509693254
1766041200,24983.5,25100,24982.25,25079,24886.875,0,0,0,25320.144942432624
1766055600,25079.5,25329.5,25064.75,25277.5,24886.875,0,0,0,25319.720614647224
1766070000,25277.5,25417,25174.75,25338.5,24886.875,0,0,0,25319.907474202973
1766084400,25338.5,25342.5,25192.75,25219,24886.875,0,0,0,25318.90341973329
1766098800,25237.5,25286.75,25209,25251.25,24886.875,0,0,0,25318.230251377736
1766113200,25252.25,25322,25236.25,25298.75,24886.875,0,0,0,25318.036418030693
1766127600,25299,25393.5,25298.5,25361.25,24886.875,0,0,0,25318.466403920935
1766142000,25360.5,25573.25,25273.75,25557.75,24886.875,0,0,0,25320.847335225204
1766156400,25558.25,25601,25459.75,25551.75,24886.875,0,0,0,25323.144874178186
1766170800,25551.5,25599.5,25549.75,25598.25,25378.75,0,0,0,25325.882238614224
1766358000,25635,25698.25,25631.5,25696,25378.75,0,0,0,25329.56500240911
1766372400,25696,25700,25662.25,25690.25,25378.75,0,0,0,25333.153907857773
1766386800,25690,25725.75,25681.25,25707.25,25378.75,0,0,0,25336.876257033317
1766401200,25707.5,25795,25671,25747.75,25378.75,0,0,0,25340.964552983234
1766415600,25747.25,25754.5,25629.5,25689.5,25378.75,0,0,0,25344.43256738141
1766430000,25689.75,25712.25,25676.25,25700.5,25378.75,0,0,0,25347.97552690995
1766444400,25701.25,25738.5,25695.5,25723,25378.75,0,0,0,25351.707113706867
1766458800,25723.25,25731.25,25653.75,25667.75,25378.75,0,0,0,25354.851819043117
1766473200,25668.25,25728.75,25658,25706.5,25378.75,0,0,0,25358.35080591831
1766487600,25706.25,25751.25,25608.5,25692.25,25378.75,0,0,0,25361.673185958924
1766502000,25691,25780.5,25627.25,25773.75,25378.75,0,0,0,25365.7734527653
1766516400,25774,25822.25,25771.5,25811.5,25378.75,0,0,0,25370.208542787535
1766530800,25812,25825.75,25782.75,25793.75,25378.75,0,0,0,25374.42288564537
1766545200,25793.5,25803.25,25777.5,25792.75,25378.75,0,0,0,25378.58534449467
1766559600,25792.75,25807,25783,25792.75,25378.75,0,0,0,25382.706385842983
1766574000,25793,25831.75,25781.75,25809.75,25378.75,0,0,0,25386.9555760336
1766588400,25809.5,25892.25,25804,25861.75,25378.75,0,0,0,25391.67989866013
1766703600,25870,25916.5,25862,25896.5,25378.75,0,0,0,25396.702984245603
1766718000,25896.75,25903,25867.5,25871.75,25378.75,0,0,0,25401.42982022326
1766732400,25871.5,25892.25,25842.5,25883.5,25378.75,0,0,0,25406.226538429994
1766746800,25884,25935,25864.5,25880.75,25378.75,0,0,0,25410.948164913276
1766761200,25881,25911,25834.25,25891.75,25378.75,0,0,0,25415.732262774836
1766775600,25891.75,25898.5,25852.25,25857,25378.75,0,0,0,25420.12298652832
1766962800,25869,25893.5,25824.25,25845.5,25378.75,0,0,0,25424.35559362754
1766977200,25845.75,25867.75,25810.25,25815.5,25378.75,0,0,0,25428.24757777055
1766991600,25815.75,25822.75,25731.5,25746.5,25378.75,0,0,0,25431.414268539003
1767006000,25747.25,25818.75,25656,25723,25378.75,0,0,0,25434.315619100806
1767020400,25722.75,25773.25,25647.75,25694,25378.75,0,0,0,25436.89954328886
1767034800,25694.25,25774.5,25683.5,25744.5,25378.75,0,0,0,25439.960244350663
1767049200,25747.5,25747.75,25696.5,25710.25,25378.75,0,0,0,25442.649694655633
1767063600,25710.5,25755,25709,25726,25378.75,0,0,0,25445.469100678958
1767078000,25725.75,25754,25684,25727.5,25378.75,0,0,0,25448.275378284143
1767092400,25728.25,25774.75,25673.5,25756.75,25411.375,0,0,0,25451.344777505197
1767106800,25756,25794,25678.25,25733.25,25411.375,0,0,0,25454.149804594697
1767121200,25732.25,25743.25,25668.25,25676.5,25411.375,0,0,0,25456.362244349973
1767135600,25678.25,25690.5,25588,25626,25411.375,0,0,0,25458.05018221714
1767150000,25625.25,25634.75,25577,25596,25411.375,0,0,0,25459.422817219955
1767164400,25595.25,25609.75,25552.25,25584.75,25411.375,0,0,0,25460.669853864532
1767178800,25585,25718.25,25581.75,25605.75,25411.375,0,0,0,25462.11343740817
1767193200,25606,25629.75,25542.5,25614.75,25411.375,0,0,0,25463.63220917525
1767207600,25614.25,25634.75,25426.5,25434.5,25411.375,0,0,0,25463.34233644714
1767308400,25460,25608,25449.25,25603.5,25411.375,0,0,0,25464.73694006458
1767322800,25603.25,25650,25595,25637.25,25411.375,0,0,0,25466.453487924635
1767337200,25637,25738.75,25623.75,25731,25411.375,0,0,0,25469.085791527374
1767351600,25730.75,25803.5,25638,25733.25,25411.375,0,0,0,25471.714291114167
1767366000,25733.75,25780,25265.25,25295,25411.375,0,0,0,25469.955939958803
1767380400,25294.5,25457,25287,25393.75,25411.375,0,0,0,25469.19767189951
1767567600,25430,25488,25406,25474.25,25411.375,0,0,0,25469.24794382091
1767582000,25474,25508.25,25456,25506.25,25411.375,0,0,0,25469.616123484382
1767596400,25506.25,25558.75,25455.25,25553.75,25411.375,0,0,0,25470.45327648454
1767610800,25554.25,25673.25,25520,25594.75,25411.375,0,0,0,25471.690059803102
1767625200,25594.75,25708,25557,25612.75,25411.375,0,0,0,25473.0936412976
1767639600,25613,25618.75,25548.5,25578.5,25411.375,0,0,0,25474.142460787178
1767654000,25581,25625.25,25552.25,25624,25411.375,0,0,0,25475.63358058034
1767668400,25623.75,25674.5,25616.5,25669,25411.375,0,0,0,25477.557624554665
1767682800,25669.25,25669.75,25527,25592.25,25411.375,0,0,0,25478.698842220787
1767697200,25593.25,25761.5,25589.5,25753,25411.375,0,0,0,25481.428206974808
1767711600,25753.25,25806,25639,25805,25600.125,0,0,0,25484.647826805904
1767726000,25805,25837.75,25794,25831.25,25600.125,0,0,0,25488.096604648632
1767740400,25834.5,25844.75,25801.75,25806.75,25600.125,0,0,0,25491.267285199392
1767754800,25807,25822,25768,25768.75,25600.125,0,0,0,25494.028307237208
1767769200,25768,25788.25,25727,25739.25,25600.125,0,0,0,25496.46832408062
1767783600,25739.75,25880,25731.75,25857,25600.125,0,0,0,25500.055703940514
1767798000,25855,25998,25809,25955.5,25600.125,0,0,0,25504.587487980905
1767812400,25956,25956.5,25814.25,25836.5,25600.125,0,0,0,25507.890100040797
1767826800,25839.25,25850.25,25773.75,25785.75,25600.125,0,0,0,25510.654875164768
1767841200,25786,25795.5,25671,25705,25600.125,0,0,0,25512.588657501437
1767855600,25705.5,25804.5,25680.25,25772.5,25600.125,0,0,0,25515.17484001386
1767870000,25772.5,25818.75,25597.5,25603.5,25600.125,0,0,0,25516.053697327156
1767884400,25603.25,25713.5,25569.5,25631.5,25600.125,0,0,0,25517.202416756736
1767898800,25631,25741.75,25597,25711.5,25600.125,0,0,0,25519.13572604274
1767913200,25720.5,25727,25627,25684.25,25600.125,0,0,0,25520.778654141817
1767927600,25683.75,25702,25657.75,25691,25600.125,0,0,0,25522.472398876725
1767942000,25691,25737.75,25652,25727.75,25600.125,0,0,0,25524.514962071982
1767956400,25727.75,25824.75,25648.25,25734,25600.125,0,0,0,25526.59939031007
1767970800,25738.25,25968.25,25615.75,25961.25,25631.625,0,0,0,25530.924271998527
1767985200,25962.25,25986,25923.5,25931.5,25631.625,0,0,0,25534.910100137844
1768172400,25946.5,25955.75,25723.5,25747.75,25631.625,0,0,0,25537.027910086723
1768186800,25747.75,25753.5,25677.25,25717.5,25631.625,0,0,0,25538.823652274914
1768201200,25717.5,25750,25632.75,25708,25631.625,0,0,0,25540.506999018446
1768215600,25707.75,25924.75,25705.5,25901,25631.625,0,0,0,25544.093994053088
1768230000,25901.25,25997.25,25863.5,25978.5,25631.625,0,0,0,25548.416441873454
1768244400,25978.75,26020.5,25932.75,25942.25,25631.625,0,0,0,25552.33518374536
1768258800,25948,25954,25846,25878.25,25631.625,0,0,0,25555.57811724043
1768273200,25878.25,25932.75,25861.25,25915.75,25631.625,0,0,0,25559.161917068886
1768287600,25916,25937.25,25867.25,25878.5,25631.625,0,0,0,25562.339410431385
1768302000,25878.5,26046.25,25870.75,25947,25631.625,0,0,0,25566.166878984306
1768316400,25946.25,26026,25806,25840,25631.625,0,0,0,25568.891586656104
1768330800,25840.25,25926.75,25803.25,25898.25,25631.625,0,0,0,25572.16878479883
1768345200,25900,25924.75,25873,25893.75,25631.625,0,0,0,25575.36859788541
1768359600,25893.5,25926,25835.5,25859.75,25631.625,0,0,0,25578.19826357809
1768374000,25860.75,25878.75,25711.5,25737,25631.625,0,0,0,25579.77838035841
1768388400,25737.5,25807.75,25578.25,25585.25,25631.625,0,0,0,25579.832824334942
1768402800,25585.75,25695,25421.25,25515,25631.625,0,0,0,25579.18772160524
1768417200,25515,25658.5,25462.25,25610.5,25631.625,0,0,0,25579.499286564394
1768431600,25597.25,25643.5,25562.5,25609,25631.625,0,0,0,25579.792826001565
1768446000,25609.25,25722.75,25570,25700.75,25631.625,0,0,0,25580.996379971697
1768460400,25700.25,25833.25,25673.5,25817.25,25631.625,0,0,0,25583.347162260536
1768474800,25818,25954.25,25811,25864,25655.75,0,0,0,25586.139727810183
1768489200,25863.75,25939.75,25803.5,25885.5,25655.75,0,0,0,25589.118436986202
1768503600,25885,25885,25680.75,25705.75,25655.75,0,0,0,25590.278950051015
1768518000,25720,25797.75,25704.25,25787,25655.75,0,0,0,25592.236373433592
1768532400,25787.5,25827.25,25784,25823.5,25655.75,0,0,0,25594.537504046195
1768546800,25823.75,25864.5,25795.25,25854.25,25655.75,0,0,0,25597.121707986033
1768561200,25854.75,25891.25,25726.25,25728.75,25655.75,0,0,0,25598.431442234927
1768575600,25729,25765.5,25590.25,25716.5,25733.75,0,0,0,25599.606253754977
1768590000,25716.25,25748.25,25670.75,25681.75,25733.75,0,0,0,25600.423604463882
1768777200,25556,25559,25375,25416.25,25733.75,0,0,0,25598.591031285137
1768791600,25416.5,25419.25,25356,25384.75,25733.75,0,0,0,25596.463259829565
1768806000,25385,25410.5,25257.5,25269.25,25733.75,0,0,0,25593.207406497928
1768820400,25269.25,25348.75,25236.25,25316.25,25733.75,0,0,0,25590.451611408396
1768834800,25316,25418,25287.75,25397.75,25733.75,0,0,0,25588.534182439158
1768863600,25396.25,25438.75,25324.25,25423.75,25733.75,0,0,0,25586.8945388328
1768878000,25424.25,25431.5,25259.75,25311,25733.75,0,0,0,25584.14931954093
1768892400,25310.75,25320.5,25095.25,25175.25,25733.75,0,0,0,25580.08066959525
1768906800,25175,25369,25173,25323,25733.75,0,0,0,25577.52265298236
1768921200,25322.75,25430,25170.75,25199.25,25733.75,0,0,0,25573.75874598751
1768935600,25199.25,25225.25,25099,25143.25,25733.75,0,0,0,25569.47507687321
1768950000,25147,25218.75,25103.5,25180,25733.75,0,0,0,25565.599702973974
1768964400,25179.75,25234.5,25178.5,25196.25,25733.75,0,0,0,25561.924581551346
1768978800,25196.25,25246.75,25121.75,25153,25733.75,0,0,0,25557.855680242377
1768993200,25153,25339.75,25026,25325,25733.75,0,0,0,25555.538708299668
1769007600,25324.5,25496.5,25142.75,25282.75,25733.75,0,0,0,25552.8243927942
1769022000,25282.5,25653.25,25232.75,25509,25733.75,0,0,0,25552.388329184305
1769036400,25529,25602.75,25523,25568.25,25733.75,0,0,0,25552.54615675461
1769050800,25569.25,25595.25,25483.25,25539.75,25733.75,0,0,0,25552.41883181178
1769065200,25539.75,25715.75,25498.25,25688.5,25733.75,0,0,0,25553.772873286292
1769079600,25688.75,25739.75,25554.25,25580.25,25733.75,0,0,0,25554.036327283444
1769094000,25580,25721.25,25534.75,25673.5,25733.75,0,0,0,25555.225020544305
1769108400,25673.5,25715,25584.25,25630,25733.75,0,0,0,25555.96905019063
1769122800,25609.75,25689.75,25577.25,25668.75,25733.75,0,0,0,25557.091248696197
1769137200,25669,25731.75,25668.25,25705.75,25733.75,0,0,0,25558.57044025146
1769151600,25705.75,25725,25540,25573.75,25733.75,0,0,0,25558.721480646967
1769166000,25574.5,25674,25556.75,25667.25,25536.125,0,0,0,25559.801366411673
1769180400,25673.25,25845.5,25662.5,25725.5,25536.125,0,0,0,25561.450109034442
1769194800,25725.25,25775,25672,25679,25536.125,0,0,0,25562.619759690817
1769382000,25590.25,25669.25,25399.5,25610,25536.125,0,0,0,25563.091204868022
1769396400,25609.75,25703.5,25600,25669,25536.125,0,0,0,25564.145023725057
1769410800,25668.75,25742.25,25582.25,25651.5,25536.125,0,0,0,25565.014227469088
1769425200,25651.5,25853.5,25641.75,25838,25536.125,0,0,0,25567.73050381268
1769439600,25837.5,25932.75,25803,25899,25536.125,0,0,0,25571.026717705092
1769454000,25898.75,25914.25,25833.75,25861.75,25536.125,0,0,0,25573.91948668315
1769468400,25857.25,25975,25839.75,25970.75,25536.125,0,0,0,25577.86804900471
1769482800,25970.5,26028.25,25962,26001.5,25536.125,0,0,0,25582.083292298197
1769497200,26002.5,26020.75,25967,26005.75,25536.125,0,0,0,25586.298881429557
1769511600,26006,26061,25917.25,26052.75,25536.125,0,0,0,25590.94018609195
1769526000,26052.5,26107,26022,26090.25,25536.125,0,0,0,25595.908442946755
1769540400,26090,26119,26061,26109.5,25536.125,0,0,0,25601.01880669853
1769554800,26112,26228.5,26109.5,26213.75,25536.125,0,0,0,25607.115634492573
1769569200,26214.25,26349,26190.25,26302.5,25536.125,0,0,0,25614.034881910557
1769583600,26301.75,26332,26252,26316.75,25536.125,0,0,0,25621.027072140303
1769598000,26317.25,26326.75,26213.5,26253.5,25536.125,0,0,0,25627.320335104083
1769612400,26253,26265.5,26100.75,26168,25536.125,0,0,0,25632.700232267227
1769626800,26168,26212,25996.25,26138,25536.125,0,0,0,25637.72809065263
